date,Actual,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS,Ensemble_Avg,Bandit_Online,frank_wolfe_3_weeks,nnls_3_weeks,ensemble_selection_3_weeks,Bandit_3_weeks,frank_wolfe_3_weeks_weighted,nnls_3_weeks_weighted,ensemble_selection_3_weeks_weighted,frank_wolfe_3_weeks_exponential,nnls_3_weeks_exponential,ensemble_selection_3_weeks_exponential,frank_wolfe_4_weeks,nnls_4_weeks,ensemble_selection_4_weeks,Bandit_4_weeks,frank_wolfe_4_weeks_weighted,nnls_4_weeks_weighted,ensemble_selection_4_weeks_weighted,frank_wolfe_4_weeks_exponential,nnls_4_weeks_exponential,ensemble_selection_4_weeks_exponential,frank_wolfe_5_weeks,nnls_5_weeks,ensemble_selection_5_weeks,Bandit_5_weeks,frank_wolfe_5_weeks_weighted,nnls_5_weeks_weighted,ensemble_selection_5_weeks_weighted,frank_wolfe_5_weeks_exponential,nnls_5_weeks_exponential,ensemble_selection_5_weeks_exponential,frank_wolfe_6_weeks,nnls_6_weeks,ensemble_selection_6_weeks,Bandit_6_weeks,frank_wolfe_6_weeks_weighted,nnls_6_weeks_weighted,ensemble_selection_6_weeks_weighted,frank_wolfe_6_weeks_exponential,nnls_6_weeks_exponential,ensemble_selection_6_weeks_exponential,frank_wolfe_7_weeks,nnls_7_weeks,ensemble_selection_7_weeks,Bandit_7_weeks,frank_wolfe_7_weeks_weighted,nnls_7_weeks_weighted,ensemble_selection_7_weeks_weighted,frank_wolfe_7_weeks_exponential,nnls_7_weeks_exponential,ensemble_selection_7_weeks_exponential,frank_wolfe_8_weeks,nnls_8_weeks,ensemble_selection_8_weeks,Bandit_8_weeks,frank_wolfe_8_weeks_weighted,nnls_8_weeks_weighted,ensemble_selection_8_weeks_weighted,frank_wolfe_8_weeks_exponential,nnls_8_weeks_exponential,ensemble_selection_8_weeks_exponential,frank_wolfe_9_weeks,nnls_9_weeks,ensemble_selection_9_weeks,Bandit_9_weeks,frank_wolfe_9_weeks_weighted,nnls_9_weeks_weighted,ensemble_selection_9_weeks_weighted,frank_wolfe_9_weeks_exponential,nnls_9_weeks_exponential,ensemble_selection_9_weeks_exponential,frank_wolfe_10_weeks,nnls_10_weeks,ensemble_selection_10_weeks,Bandit_10_weeks,frank_wolfe_10_weeks_weighted,nnls_10_weeks_weighted,ensemble_selection_10_weeks_weighted,frank_wolfe_10_weeks_exponential,nnls_10_weeks_exponential,ensemble_selection_10_weeks_exponential,frank_wolfe_11_weeks,nnls_11_weeks,ensemble_selection_11_weeks,Bandit_11_weeks,frank_wolfe_11_weeks_weighted,nnls_11_weeks_weighted,ensemble_selection_11_weeks_weighted,frank_wolfe_11_weeks_exponential,nnls_11_weeks_exponential,ensemble_selection_11_weeks_exponential
2024-12-11,402714.228,403607.62,398784.24170805205,408099.51978188916,408736.45371088496,412475.54416,401432.8079698987,395114.27892591147,402936.88035374426,404320.78,392773.9744027293,403351.9,367118.0151855254,395817.0424374364,394258.15625,389426.03125,398550.2172424048,394258.15625,392604.65210717317,384485.36259386805,393660.7211525117,394258.15625,390816.1388333399,382987.39776089543,391536.1481939903,391260.62111741956,382871.3858028284,391955.060906406,394957.40796909103,387169.6099694227,395134.7524359501,394258.15625,393525.58328057744,385836.9616777837,393948.3494658701,392937.18592412997,384887.52389621246,393417.47175885725,398537.8180142725,386094.67235911207,398088.51533137297,394258.15625,396421.64154460165,385517.1772837046,397130.4477277894,395590.7642477526,384484.12282698764,396588.1696865739,397082.03335714375,387385.85021563136,396671.5948990049,394258.15625,395819.082850844,387221.20033641,395574.41531795973,395256.0761816806,385015.14162196004,395399.76100436813,397262.9419258555,387300.2518066192,397255.4692073926,394258.15625,395619.5658663797,386558.996452607,395273.6388014231,395169.36679684796,385127.0185150847,394643.8152334109,397821.0918043033,387919.40420465724,398303.62693851587,394258.15625,395816.6332252069,386914.91163522314,396303.8266307717,395191.1140419622,385311.4985698846,396588.1696865739,397611.8267770203,387409.0912963473,397555.4131803053,394258.15625,395756.4079971927,386939.93737562606,395734.0810705214,395250.2510550668,385358.55066403677,396588.1696865739,397105.76221600664,387994.57828197576,396691.732402293,394258.15625,395438.9433552866,387551.64289666957,395734.0810705214,395155.1098626849,385292.62949701404,395295.78201683704,397105.76221600664,387994.57828197576,396691.732402293,394258.15625,395438.9433552866,387551.64289666957,395734.0810705214,395155.1098626849,385292.62949701404,395295.78201683704
2024-12-12,412593.92,405247.3,411348.89144987887,416787.40296961804,420797.94974473875,419819.37924000004,409340.0599561492,405682.12214405526,409221.3372192435,413560.28,393654.45947185106,397524.75,372549.2864094142,404660.53528976534,403623.53125,396659.0,405365.08659298095,403623.53125,402909.80070737016,393339.1193215814,403973.18932197115,403623.53125,402467.4178531347,392878.63909216056,403058.88510682114,402832.8178754593,392624.7149983433,402395.596416345,402911.64662149776,395533.65696214885,402708.59672497376,403623.53125,403025.1941758456,394923.24858077534,402897.16771172854,402610.6244360637,393729.51930472965,402233.8790212524,406947.2116647951,395132.37306464586,406138.8260141789,403623.53125,406315.0176199713,395108.95559418737,406176.4102441544,404900.04138849676,393866.43572106736,404038.2714781976,407570.1345121497,394990.04709895625,407337.3598586423,403623.53125,406920.4557464934,395138.3004539509,406303.5589829395,405487.5642584404,393901.0038429984,404868.9310274286,406956.9937117866,395709.2350137281,407455.67067030224,403623.53125,406261.2522000095,395177.53436089534,406445.09320913,405265.32011482323,394047.46477502445,404868.9310274286,406578.22176007094,396329.15112074104,406637.8412181719,403623.53125,406017.587279078,395767.8636519295,405946.07800513704,405192.6507212672,394245.17770318245,404868.9310274286,406296.68440217676,395736.15851688205,406328.84904203523,403623.53125,406136.62306009175,395544.62574344745,405544.6116499048,405157.6859552081,394256.6916317326,404537.28668219055,406344.7339215682,395754.1382983437,406660.4933872733,403623.53125,405955.55472015217,394941.9740286611,406440.8704693925,405267.7016741849,394156.50249976874,404537.28668219055,406344.7339215682,395754.1382983437,406660.4933872733,403623.53125,405955.55472015217,394941.9740286611,406440.8704693925,405267.7016741849,394156.50249976874,404537.28668219055
2024-12-13,395201.537,419038.38,429766.37628881785,423511.7933050918,423409.09363688994,426451.45991999994,410610.1540197167,405754.97639490175,408277.7646550033,414483.16,380722.0419653092,397111.72,372748.25298010616,404978.10591126746,390473.25,386959.6875,406286.4137718069,390473.25,396203.6544898612,387207.54346762435,396026.34430879867,390473.25,395856.3811643662,385920.64123146626,395569.3816173835,396215.080669217,386124.64480686723,396948.0047088121,393183.0883697275,385500.9657565053,393372.78373783384,390473.25,394179.195969087,385948.40927030524,393502.85644643224,394366.79374165623,385473.2316512418,394127.1316378473,401620.54056349245,386253.8489769428,402939.5461212597,390473.25,398958.9178079666,386538.37811665516,398283.1428038244,397396.69327487575,385885.78978107113,397690.72660878376,402058.2942127093,386227.04975441546,402781.6929608398,390473.25,400180.3989616005,386557.9034537582,400604.101629664,398042.7836960007,385867.98682053806,397486.17431738216,402223.38165321754,387632.2831281076,402475.20288151246,390473.25,400072.9502439819,386836.0917841871,400604.101629664,397967.9424854464,385865.2899808343,397189.14357763494,401004.64543086046,386907.7670372217,400436.789129664,390473.25,399022.32332645264,386534.2586497351,398954.66884684964,397633.1610577486,385878.84943151654,396267.4831776215,399596.84228727105,386637.19343056396,399396.8296619532,390473.25,397956.00015718455,386771.38422395306,397083.5675950012,397521.4829765592,385939.081432934,396267.4831776215,399932.8308686364,386424.84779999667,399054.54782390076,390473.25,398845.7906233933,386096.0864267554,398796.8156864298,397581.38709605695,385834.52701037156,396267.4831776215,400021.6268184472,387057.1005776324,399054.54782390076,390473.25,398890.77400996,386559.2003212884,398796.8156864298,397748.7908510699,385836.1236386469,396267.4831776215
2024-12-14,346064.891,371058.16,371710.3281434423,377222.54830088,360075.46201524907,352689.12272,339771.57065798034,358533.6946152702,358336.30850016547,357064.12,334719.87430090597,370505.06,328527.5347664523,359476.58247538726,342493.84375,355408.5,355839.51426638215,342493.84375,346516.4813273784,343206.23630192695,347150.1802870015,342493.84375,344732.8924627784,341381.4690480801,344421.4700504231,346072.1761994533,342618.7196864246,345651.2994165175,342878.50324744446,340728.00260433723,343195.18884545896,342493.84375,342648.2178082649,339959.21490749886,341965.3594793647,343878.4932288203,341144.48804322706,343565.5157626549,346609.5184555778,341617.9654113801,346232.8755282738,342493.84375,344405.26005840907,340848.5392589233,343806.34852366033,344401.02588562685,341573.92528242816,344421.3321546127,347485.4510001295,342000.6651022997,347703.81344699446,342493.84375,345665.8047826243,341707.38851781504,346312.552285402,345556.7677495973,341643.88362239447,345036.4536813755,347714.2474674916,342078.72068893374,348239.3961124397,342493.84375,345989.45525930845,341114.63967450004,345942.3632640166,345450.0561770181,341440.4913820212,345942.2253682061,347831.48347662925,342269.4931380075,348300.3384991923,342493.84375,345951.188619963,341242.7353806383,345327.24173725373,345339.3174966385,341529.3165397219,344421.3321546127,347412.7089707992,342402.2567298398,347732.394410457,342493.84375,345363.1199120226,341845.92209777766,344629.8034923279,345235.81612973684,341646.6405447944,344421.3321546127,346389.9006847236,342231.3066513067,346003.1677549588,342493.84375,345001.1694933739,341876.5946756169,345036.4536813755,345109.8189109684,341642.7974314668,344421.3321546127,347286.2275293904,342271.37043848785,347394.42891655135,342493.84375,344949.3041245036,341976.0419972113,344421.4700504231,345141.8737254824,341589.71094297926,344421.3321546127
2024-12-15,327590.512,324457.03,330310.5601804881,344584.2693162916,334990.7630124914,337181.60144,325079.69463628734,322317.7306162755,314536.92002071685,331034.66,313720.6941794941,339046.53,307969.5447498303,319787.83060379134,326862.84375,342062.625,327596.2197503777,326862.84375,331059.25682770653,327228.7375822455,330499.1140168878,326862.84375,328160.0911846324,324199.1285268008,328032.68103390804,330305.5754965716,326360.172269218,329810.6914024553,326205.5094547672,323645.1336340158,326191.32703633927,326862.84375,325908.05193796306,323381.7595486519,325798.3089138599,327611.64450167655,324487.88965874776,327160.9952655878,327728.0348101393,324461.85747082,327853.0064237545,326862.84375,327509.5517973448,324037.6223001725,327456.3997575408,328174.33971822285,324854.31952260766,327786.8119118024,328925.09884762263,324758.0450781859,328753.72550630826,326862.84375,328961.67575507093,324328.4901289942,328892.5319109283,328943.1276157514,324913.9583209655,329040.0497417039,328967.47803876543,325021.5181422704,328753.72550630826,326862.84375,329043.71966788365,324414.294560555,328608.9623102753,328965.1526450816,324989.0402803875,328841.39200360863,329655.3912682955,325499.72955559724,329641.7015863315,326862.84375,328659.8312272808,324873.6971880177,328316.25063456106,329047.0608914561,325094.26829380833,329040.0497417039,330049.50063498656,326211.2883665218,330201.32372059394,326862.84375,328816.66968447634,325648.735811354,328316.25063456106,329077.92624520324,325246.4960351663,329040.0497417039,330217.65965940646,326022.6627873573,329763.84884884674,326862.84375,329123.3098800441,325585.5522349639,328756.48014105094,329115.9656585689,325249.13729665324,328756.48014105094,329868.2717254284,325770.05416297074,329952.2348851558,326862.84375,329143.3058356991,325358.43777104595,329332.7614174182,329118.7509565775,325179.63530972163,328756.48014105094
2024-12-16,320188.585,320789.1,311339.3653552117,323672.8468143591,317553.41699566745,357883.41092,311439.78431420005,322613.99632158055,316368.02063389594,341031.62,314833.4193159031,346577.75,316521.6298551492,318128.82774295897,321772.90625,354161.0,326312.4728845951,321772.90625,334461.18516173994,326869.19252913026,332836.3886318335,321772.90625,335332.3022623336,325193.8469859654,335253.6943205622,334149.9185126476,324435.94835933484,333505.6997202049,327167.01295974595,322600.29856980435,326159.5184959241,321772.90625,330575.5714419941,322175.9026132696,329709.74193960975,329372.15342948737,322707.0030400359,328371.11976286693,323526.31405595277,323351.09648972715,322239.24352847214,321772.90625,327370.38722972525,322729.54723947676,326768.7509297142,327650.17842691124,323068.5536441867,326828.8295842955,328633.6261620255,322546.8929778835,327622.8825165134,321772.90625,330488.00802350254,322224.0091832766,329824.3577886574,330065.3501115465,322781.8337025091,330287.964455243,328507.75227079965,324190.5551072349,327622.8825165134,321772.90625,330694.41516235133,324017.1178824846,328740.89242148167,330400.93940928637,323490.66948428936,329370.8826100049,329560.39349856484,325168.16580736474,328964.2446353547,321772.90625,331339.5620366847,324686.48728056264,329952.73084128654,330590.9591799114,323691.56603634893,330287.964455243,329750.55895911355,325773.8511923605,329165.1726950849,321772.90625,331554.2851145613,325084.96075362293,331697.0997259954,330433.3380150716,323791.3092235946,330287.964455243,331480.87071121356,326944.6305056337,332254.53490741766,321772.90625,333025.1372425906,326349.68292373815,331830.25463381445,330665.65355209215,324005.6342195289,329618.6533668715,332084.21364140545,326868.9680402059,330712.24472884624,321772.90625,333449.80417580844,326508.16192121734,334041.85590075725,330578.7179503209,323897.8091915202,328878.8291844906
2024-12-17,294516.379,344036.34,334630.44784739905,326636.72771517746,327846.27991246595,367845.38588,329437.0327046974,328325.38632453897,330536.96611520054,342116.3,328932.97299259435,354693.12,315964.4437850446,329439.4025765257,309503.78125,318292.34375,332549.1301402429,309503.78125,323807.3350810275,316596.76444976404,321831.88804051327,309503.78125,328663.55274901097,311858.74252834474,328560.2219465611,324504.6028254425,313948.93493888655,323285.11505936604,325547.63317202264,312614.3578664552,324584.7289027159,309503.78125,328024.4725231851,312025.7059025994,327723.2159941801,324301.409845181,312018.65274276515,325202.2779125992,318756.2658299173,311506.63640636706,318618.97321613255,309503.78125,322944.7844833687,311837.81625047163,322190.87553951837,321695.5575145784,311579.04435585404,320595.13706472766,324610.1436619339,311887.8764853476,323611.62770345045,309503.78125,325727.34777361824,311602.23986327753,325572.82241691375,323284.1796163734,311495.96223519556,321684.17890891863,325013.11227075185,312494.93941057613,323611.62770345045,309503.78125,327034.0829325044,311530.2095340906,326798.01638739,323832.48027227225,311476.54065573757,324462.3505579663,325179.30016673106,312485.781983873,324903.5829969012,309503.78125,327105.5913212129,311922.9700405757,327216.5193635804,324020.39382397896,311652.5073708582,324462.3505579663,324525.5854513867,312126.8755310608,324030.130679641,309503.78125,325533.2130045324,311890.6340609406,325991.32539310417,323717.86763742793,311639.9913177567,324462.3505579663,324897.1777015842,312579.6079127961,323486.0672380837,309503.78125,326030.70016343135,312228.11551495915,326409.8283692947,323743.7857981714,311738.97810799,324462.3505579663,326384.86447146133,314427.24161244824,324201.3281728456,309503.78125,327112.54553643067,313568.70425934077,327216.5193635804,323850.2463702808,311753.25288159726,324462.3505579663
2024-12-18,292358.118,312418.25,299723.6079232592,311015.384048345,308172.57947877666,345251.94352000003,309220.4020183479,323631.261019116,312280.9277652149,339088.22,324539.1747021418,298803.22,307236.61332495976,316358.35168815946,282225.875,286723.875,311779.3121992214,282225.875,296924.95068641886,292074.1782096186,297174.26113544335,282225.875,298017.73163315526,290745.14969189215,298245.4453366522,298287.1196780246,291032.759199673,297621.0848702367,296899.89039778156,290987.1481510971,297974.13072688296,282225.875,297556.51676162984,289963.13664457295,297176.21420607687,297271.7921987261,290430.24920913187,297759.9402506924,293170.8140105498,288945.2544636852,292381.89699105854,282225.875,293666.8747491889,288318.63071111013,293883.4942054229,295735.7813966416,289486.52018364694,297614.2009294131,297776.3005034835,289056.07773311884,298021.0314959132,282225.875,297460.4135578595,288527.5896530146,296707.57578419254,297111.9320828192,289305.10871071665,296355.1401167665,298559.8181798036,288561.5717646095,298314.5421992465,282225.875,297801.85725285916,288087.4148347331,296951.1901761177,297255.4502366882,289231.47367438534,298663.56985353515,299352.12502698967,289232.97991808166,299550.0995553788,282225.875,298442.5385786478,289408.82231506926,298236.6438436581,297529.19535784825,289436.33805922925,298663.56985353515,298067.337847317,288378.92765160365,297646.1703621802,282225.875,297515.65638377744,288466.09013308765,298157.3236165152,297302.7126232307,289326.871000936,298663.56985353515,298708.81108536763,288763.19739811105,298901.6407385365,282225.875,297325.8927865271,288521.4219631261,296921.76626038295,297407.58010754443,289298.0419845851,297161.9726391707,299832.58909323666,290583.1115570952,300028.3768191679,282225.875,298837.35564216424,289457.9839131942,298432.2794763456,297523.83006779733,289389.05732770136,298877.76032972557
2024-12-19,278339.662,296873.75,285041.4670413753,304079.1061627069,304318.573257595,310042.40736,297206.643465251,316351.451397196,312244.882493553,321988.28,312158.64556475607,267602.75,303202.6214304011,311996.3694682404,271710.96875,285778.78125,300039.7799260717,271710.96875,283144.6497203963,277351.33562920947,282977.4253754554,271710.96875,278598.872961996,274042.37041137007,278435.887748627,280408.70830740297,274992.3291870684,280750.81408889376,283272.5318206335,279107.7377588475,284359.3213087652,271710.96875,278762.0999148419,274597.27543673094,278778.5234535101,280428.6430549919,275203.56381465035,281557.4211631314,281644.53946884815,277014.6445690434,281047.2390067148,271710.96875,278075.91310310626,273936.262035045,278120.03081517137,279749.7306092632,274948.72426476254,280377.34317338147,282731.351496251,277489.8718479024,282749.0364868569,271710.96875,280626.0489862419,273990.2990399021,279977.43545181124,280386.6349245179,274498.07315318636,280141.52347122633,282644.13974688563,278428.30640339694,282413.96890441835,271710.96875,281546.29811666545,275799.7096277514,280316.0987752562,281024.60779712204,274788.3429030684,280141.52347122633,284680.73806652176,279925.05134940543,284737.38105738745,271710.96875,282418.02422748297,277649.7907002842,281868.84184704645,281163.3770377763,275167.53957112774,282067.60331954807,284445.6492960396,278669.974632449,283990.9424514915,271710.96875,282070.5173873666,276874.15931073274,281530.1785236015,281228.21079182584,275145.2106411971,282067.60331954807,284213.7211953599,279325.57278635766,283983.9483852591,271710.96875,282141.1523686397,277034.22609214915,282200.0743569348,281281.7153277097,275187.0435632776,280141.52347122633,284166.07297477045,280347.1738012197,284671.28126262844,271710.96875,282678.74877249356,278043.50233389053,282371.5931899065,281198.2941800394,275311.6563171594,282067.60331954807
2024-12-20,284239.939,301505.6,301379.2797850472,312709.44489141146,302980.465595693,325611.33796,318105.4903766901,328455.80843152263,328103.1127378617,343845.1,336253.15756441595,283410.22,321238.3830736277,329203.2350440605,281112.15625,271200.21875,312340.86644735537,281112.15625,293793.2169452939,288904.62243607896,294703.70008921204,281112.15625,290551.6665542737,286656.125688208,290270.35848098184,292296.6787089475,286915.1282948447,293372.1977036289,292428.6088230702,288152.40035110526,293367.5284374156,281112.15625,290912.1857652328,286866.14965101914,292031.94582034805,292834.9058779709,287242.60317287623,293514.5957659951,293508.99088485,289071.1111268685,294227.6228339182,281112.15625,291115.810059163,286933.4195857897,290527.3130278999,292445.47828077973,287231.7432081811,293153.074995253,293165.0375182945,286822.1941974014,292220.5955092746,281112.15625,290334.56389528856,284928.86072251434,288985.07051970327,292714.01665633405,286266.36643357796,293514.5957659951,291259.30592162185,287333.1317073027,291385.2535426873,281112.15625,290016.8917449797,285426.43658314465,288264.8312444177,293115.0138749763,286292.7928249583,292371.483744289,292840.11479441833,288386.7924042722,292329.7745712895,281112.15625,290540.2017950725,286489.607678199,291252.11398251296,293486.76072913356,286587.6044562896,293514.5957659951,293482.1231204862,287855.4417747146,293257.844116104,281112.15625,290938.42870520963,286683.9187254491,290026.4185837839,293402.3817372224,286720.1271282563,293051.3110376276,292950.66783005005,286799.9512790537,295203.77879011864,281112.15625,290583.5920831619,286144.1990386225,291972.35325779853,293555.6750065043,286659.8428386232,294277.00643635663,293085.0825459836,289486.41956985294,294259.25776151643,281112.15625,291925.8467452543,288462.0831254928,291972.35325779853,293445.361663858,286841.8900379916,293514.5957659951
2024-12-21,268819.207,296691.1,291041.38863942627,300552.4570271931,304382.31062696886,305464.93324,294403.6928338345,292685.3305169563,291884.3872033293,300599.3,296037.9822089821,240372.9,288567.5739335536,290589.3741642465,272480.90625,257935.640625,288245.95265129936,272480.90625,278356.3598792021,275454.8495215056,278500.37276531715,272480.90625,278151.1434959245,276121.0454536575,278441.86053838977,278648.2738624976,274779.3897529834,278029.09530868195,276981.82494709716,275187.0446773104,276744.4877739597,272480.90625,277582.6255382334,276079.2385053513,277378.6072434609,278311.12860002625,275545.90259652375,279115.1811581673,278143.40292929066,275696.5357901321,277514.94277396676,272480.90625,277439.33719419455,275847.4693044377,277085.808948539,278313.1150924932,275414.23149873875,278207.57447039534,278519.47106403945,274644.7981011444,278481.87715552043,272480.90625,278674.8186493312,274936.5044696764,278945.9914010289,278327.8645417929,275053.99824730854,279115.1811581673,280643.03054966056,274775.9089390388,281063.41813096823,272480.90625,279583.32499129145,275576.298886907,279421.1636768924,278091.6608138956,274740.19066678337,278290.67635721446,281052.42067894083,275464.88758950925,280356.5496293904,272480.90625,279988.9874747412,276120.07628770464,280940.27817103383,278259.87580561166,274845.32978407666,279410.21066607995,281834.46546536573,275597.520267641,280785.6834548181,272480.90625,280670.9217237565,276565.5256804762,280940.27817103383,278385.7804140963,274927.9224194848,279410.21066607995,280470.90676063695,274440.91899454873,280119.0571644177,272480.90625,279930.90326119756,275968.9316918616,279421.1636768924,278332.6443706854,274894.555424186,279410.21066607995,280310.6515661753,274432.43710862624,280350.753390132,272480.90625,279659.5684140181,276126.5292873952,279772.47419874166,278309.82958237274,274937.83167774085,279410.21066607995
2024-12-22,270799.158,282075.34,280888.0351934202,293973.07409877295,282052.44256413326,307891.19564,295689.9356702572,284773.7914702842,290579.5029061995,301163.5,299502.38950529025,247480.1,296019.5255597283,288888.6380205089,279364.3125,277481.46875,287188.2166252397,279364.3125,283191.49814077484,281064.20132989483,283261.4965173731,279364.3125,282212.0850492441,281157.1871326101,282491.9898034806,282539.14455277694,280537.7094102625,282491.9898034806,283816.70260765916,281883.3795653153,283759.7985843592,279364.3125,282888.9748604149,281563.02960403543,283072.04718339455,283118.4217271587,281071.0091735333,283161.706409585,284180.95249706367,281816.3014432683,284212.5486519814,279364.3125,282919.0137059232,281382.06788591994,282565.8412031458,283198.01706709893,280958.942919196,283343.2518303009,283094.64764723496,281115.1579886586,283494.91055354517,279364.3125,281932.9053953178,280910.91855664895,281952.5567685256,283045.26274836424,280792.3054411949,283169.61032284773,283049.79791993886,280886.3627592786,283447.7856715089,279364.3125,281048.90546976664,279942.2030995561,280914.39382173965,282627.4182752738,280512.76571737125,282862.6071226145,282982.5292403634,281044.00356614456,282537.73531742,279364.3125,280944.27330943197,280109.37345640024,280914.39382173965,282617.39862061624,280579.7190177504,282862.6071226145,282872.6674936211,281000.7059890007,282881.4677296229,279364.3125,280715.0992581296,280112.80918190355,280781.75409480586,282638.1499168128,280629.4809299003,282862.6071226145,282927.41173637554,280836.7422907136,282832.5620358408,279364.3125,280951.4108058399,280098.6202551877,280692.0948686154,282582.0267042063,280618.1020852594,282862.6071226145,283819.3586418797,281522.3811705441,283152.9284948884,279364.3125,281509.024267696,280579.74888424814,281341.4993022404,282698.1387802613,280642.1561517109,282772.94789642404
2024-12-23,286102.072,305954.7,299878.5078869762,325906.3331673195,303532.08349628,343544.61288000003,320922.5216217474,322053.0490414471,326126.3028714334,359247.4,352238.76450199715,334760.03,343676.585692335,326846.10924310354,332201.8125,303803.25,326712.803860176,332201.8125,333936.8907604946,332476.2437570683,328840.00080320187,332201.8125,332892.74979209504,333407.39760854346,330966.7467519554,334848.31823573355,332967.0454697809,332319.05925195536,324020.3315681125,327017.3259607994,323569.90796335635,332201.8125,326795.8476003732,328786.4216434008,327348.75114223757,326672.21083178505,330536.25180119125,326811.64205279696,327503.49023124174,330092.1719627637,327765.78262432065,332201.8125,327946.41169415903,330531.29434104305,327348.75114223757,327545.52111845196,331243.04378884344,327348.75114223757,328309.9760439165,330948.18695096736,327161.85866066505,332201.8125,328311.9463123646,331473.59753058146,328701.06364223757,328595.539255261,331555.44408547494,327348.75114223757,332206.89527903334,332410.5014808555,331048.06132188265,332201.8125,331210.8015738401,331671.67454114306,330507.9279704541,332164.8753065862,332284.3531515518,330526.05814834486,330286.0832702781,330416.39216106373,328220.97092364344,332201.8125,329637.03874023457,330557.9985401038,327854.8173631341,331448.38621571934,331807.2010997336,330526.05814834486,327752.97384583624,329373.8992265405,326171.78427997907,332201.8125,327351.7563046724,329458.87047142815,324677.5103570268,330968.3378290727,331615.3570160435,330526.05814834486,329117.1550542557,329575.3910795235,328824.8948872991,332201.8125,327976.2326314956,329716.1058637978,327504.60075526603,331034.99597025214,331590.94428807474,330526.05814834486,327476.0101763732,328800.9916714793,327520.5377079074,332201.8125,326348.0763837054,328562.90244945575,324327.2937491588,330817.5306504405,331396.046762316,330526.05814834486
